,min,avg
8992,426.0,510.56
8993,417.0,510.64
8994,439.0,511.04
8995,441.0,511.88
8996,425.0,511.15
8997,427.0,512.05
8998,446.0,511.68
8999,446.0,512.05
9000,435.0,512.68
9001,434.0,513.42
9002,430.0,513.7
9003,452.0,512.78
9004,444.0,511.58
9005,444.0,511.12
9006,459.0,511.25
9007,446.0,510.26
9008,430.0,508.42
9009,414.0,509.1
9010,434.0,508.98
9011,436.0,508.25
9012,437.0,508.88
9013,448.0,508.53
9014,433.0,510.41
9015,453.0,510.29
9016,428.0,510.35
9017,454.0,511.22
9018,451.0,512.74
9019,445.0,512.98
9020,448.0,512.83
9021,439.0,511.45
9022,444.0,511.86
9023,441.0,511.72
9024,428.0,510.3
9025,450.0,511.05
9026,445.0,510.74
9027,441.0,511.36
9028,437.0,510.84
9029,445.0,511.68
9030,439.0,512.63
9031,437.0,512.49
9032,447.0,512.16
9033,440.0,512.27
9034,441.0,513.42
9035,442.0,513.22
9036,427.0,513.36
9037,424.0,513.32
9038,443.0,512.86
9039,430.0,511.23
9040,435.0,511.04
9041,434.0,510.46
9042,419.0,510.33
9043,431.0,511.29
9044,452.0,513.37
9045,429.0,512.55
9046,449.0,512.08
9047,442.0,511.49
9048,436.0,509.71
9049,445.0,509.83
9050,445.0,510.38
9051,450.0,509.82
9052,437.0,508.87
9053,436.0,508.0
9054,440.0,509.0
9055,441.0,509.09
9056,440.0,508.41
9057,447.0,508.1
9058,437.0,509.08
9059,432.0,508.61
9060,448.0,508.16
9061,452.0,509.9
9062,443.0,510.69
9063,441.0,510.09
9064,449.0,509.73
9065,446.0,510.65
9066,451.0,510.95
9067,440.0,510.27
9068,445.0,511.38
9069,456.0,511.29
9070,457.0,511.27
9071,451.0,510.56
9072,416.0,509.4
9073,441.0,509.51
9074,415.0,509.1
9075,407.0,509.29
9076,404.0,508.64
9077,387.0,509.54
9078,439.0,509.55
9079,437.0,510.29
9080,451.0,510.08
9081,435.0,510.71
9082,422.0,509.92
9083,436.0,508.45
9084,428.0,508.25
9085,447.0,509.6
9086,441.0,507.8
9087,432.0,506.63
9088,427.0,505.57
9089,436.0,506.65
9090,411.0,506.87
9091,431.0,506.13
9092,441.0,506.51
9093,409.0,507.54
9094,429.0,509.33
9095,420.0,509.87
9096,426.0,511.49
9097,419.0,511.93
9098,450.0,510.84
9099,417.0,510.05
9100,427.0,509.95
9101,427.0,509.04
9102,442.0,509.06
9103,423.0,509.74
9104,432.0,509.88
9105,439.0,509.04
9106,443.0,509.06
9107,447.0,506.89
9108,439.0,507.37
9109,439.0,506.15
9110,446.0,506.56
9111,448.0,505.15
9112,409.0,505.41
9113,438.0,505.46
9114,434.0,506.36
9115,449.0,505.6
9116,453.0,505.48
9117,459.0,504.46
9118,424.0,504.53
9119,437.0,504.85
9120,446.0,504.24
9121,437.0,503.8
9122,450.0,505.03
9123,449.0,505.8
9124,433.0,506.01
9125,428.0,506.12
9126,446.0,505.29
9127,424.0,506.23
9128,433.0,505.89
9129,422.0,505.25
9130,420.0,505.03
9131,453.0,506.33
9132,429.0,506.55
9133,419.0,507.01
9134,413.0,506.71
9135,431.0,507.05
9136,442.0,508.32
9137,447.0,509.85
9138,457.0,509.71
9139,432.0,507.81
9140,436.0,507.44
9141,416.0,507.38
9142,430.0,505.68
9143,432.0,503.9
9144,415.0,503.46
9145,429.0,505.29
9146,442.0,504.91
9147,439.0,504.56
9148,421.0,504.48
9149,433.0,504.08
9150,422.0,503.54
9151,428.0,502.94
9152,433.0,501.86
9153,441.0,502.6
9154,429.0,503.19
9155,423.0,500.25
9156,428.0,501.9
9157,429.0,503.49
9158,430.0,501.61
9159,419.0,500.49
9160,430.0,501.97
9161,421.0,502.28
9162,400.0,503.19
9163,426.0,502.81
9164,436.0,502.51
9165,398.0,503.23
9166,409.0,502.71
9167,432.0,503.89
9168,439.0,504.77
9169,431.0,505.54
9170,417.0,504.34
9171,422.0,502.61
9172,433.0,501.93
9173,433.0,502.11
9174,431.0,502.61
9175,421.0,502.26
9176,435.0,500.08
9177,426.0,501.37
9178,420.0,500.88
9179,428.0,500.37
9180,435.0,500.36
9181,417.0,500.74
9182,434.0,500.79
9183,441.0,502.58
9184,438.0,501.64
9185,423.0,502.99
9186,446.0,503.59
9187,438.0,503.93
9188,430.0,505.11
9189,429.0,505.32
9190,439.0,505.84
9191,460.0,506.92
9192,447.0,506.97
9193,451.0,506.17
9194,433.0,505.96
9195,438.0,505.93
9196,447.0,506.04
9197,447.0,507.0
9198,452.0,506.52
9199,451.0,506.36
9200,436.0,507.43
9201,437.0,506.43
9202,444.0,506.02
9203,437.0,506.41
9204,436.0,506.12
9205,448.0,505.25
9206,436.0,504.6
9207,426.0,504.09
9208,432.0,504.67
9209,436.0,504.03
9210,429.0,504.09
9211,426.0,504.47
9212,429.0,504.21
9213,421.0,503.21
9214,432.0,503.11
9215,436.0,502.5
9216,450.0,503.69
9217,448.0,503.68
9218,428.0,504.89
9219,407.0,505.01
9220,440.0,504.77
9221,436.0,503.89
9222,437.0,505.32
9223,435.0,505.63
9224,437.0,503.95
9225,436.0,504.19
9226,435.0,504.24
9227,430.0,504.77
9228,447.0,505.83
9229,455.0,507.87
9230,428.0,507.52
9231,437.0,506.4
9232,439.0,507.57
9233,423.0,509.49
9234,433.0,509.13
9235,434.0,509.5
9236,419.0,509.58
9237,436.0,509.51
9238,450.0,511.25
9239,453.0,511.05
9240,436.0,512.18
9241,451.0,511.17
9242,451.0,510.68
9243,432.0,510.91
9244,424.0,509.86
9245,424.0,509.61
9246,419.0,511.32
9247,446.0,512.24
9248,450.0,511.37
9249,442.0,511.87
9250,436.0,511.01
9251,443.0,509.3
9252,417.0,508.21
9253,439.0,507.08
9254,431.0,506.18
9255,425.0,504.66
9256,450.0,504.59
9257,440.0,504.94
9258,427.0,505.04
9259,433.0,505.25
9260,417.0,506.85
9261,427.0,506.88
9262,428.0,504.88
9263,443.0,507.44
9264,410.0,508.8
9265,430.0,508.71
9266,441.0,510.39
9267,430.0,509.85
9268,421.0,510.17
9269,405.0,510.16
9270,442.0,511.61
9271,453.0,510.58
9272,451.0,511.42
9273,449.0,512.54
9274,436.0,513.13
9275,425.0,513.3
9276,437.0,511.6
9277,455.0,511.34
9278,432.0,512.38
9279,453.0,513.94
9280,425.0,512.82
9281,430.0,511.55
9282,433.0,510.16
9283,438.0,509.64
9284,437.0,508.89
9285,438.0,508.02
9286,428.0,507.9
9287,445.0,508.79
9288,440.0,508.67
9289,445.0,509.64
9290,437.0,510.18
9291,441.0,510.15
9292,450.0,509.87
9293,447.0,510.19
9294,433.0,510.2
9295,443.0,509.37
9296,433.0,510.29
9297,454.0,509.32
9298,456.0,508.14
9299,438.0,508.38
9300,445.0,508.12
9301,438.0,507.99
9302,446.0,508.33
9303,446.0,509.07
9304,432.0,510.02
9305,448.0,509.38
9306,438.0,510.37
9307,447.0,510.28
9308,454.0,509.37
9309,438.0,509.52
9310,451.0,509.71
9311,439.0,511.45
9312,447.0,511.45
9313,455.0,509.84
9314,453.0,509.71
9315,429.0,510.14
9316,429.0,510.93
9317,441.0,512.2
9318,449.0,511.97
9319,446.0,509.9
9320,444.0,511.49
9321,455.0,511.08
9322,437.0,509.77
9323,432.0,508.98
9324,442.0,508.53
9325,426.0,506.38
9326,436.0,504.36
9327,433.0,505.16
9328,427.0,506.69
9329,433.0,506.33
9330,435.0,505.44
9331,431.0,503.96
9332,434.0,504.87
9333,430.0,504.89
9334,426.0,504.75
9335,414.0,505.37
9336,419.0,506.54
9337,430.0,508.45
9338,439.0,508.21
9339,436.0,508.13
9340,444.0,507.49
9341,437.0,508.33
9342,438.0,508.97
9343,436.0,507.76
9344,442.0,509.83
9345,453.0,509.87
9346,443.0,509.63
9347,437.0,510.3
9348,451.0,511.41
9349,447.0,511.76
9350,451.0,510.58
9351,430.0,509.15
9352,433.0,508.48
9353,439.0,507.01
9354,441.0,507.53
9355,447.0,507.25
9356,448.0,507.29
9357,452.0,507.38
9358,455.0,506.95
9359,444.0,506.77
9360,442.0,506.52
9361,444.0,507.11
9362,434.0,507.59
9363,432.0,507.68
9364,411.0,508.19
9365,443.0,507.2
9366,440.0,507.87
9367,435.0,510.46
9368,446.0,510.6
9369,433.0,510.8
9370,423.0,510.07
9371,444.0,510.45
9372,442.0,510.82
9373,455.0,510.36
9374,425.0,510.5
9375,432.0,509.81
9376,425.0,510.33
9377,441.0,509.34
9378,428.0,507.52
9379,436.0,508.12
9380,435.0,509.43
9381,451.0,508.65
9382,443.0,508.08
9383,428.0,506.7
9384,437.0,507.51
9385,454.0,508.15
9386,439.0,509.53
9387,447.0,510.47
9388,439.0,510.75
9389,439.0,511.45
9390,429.0,510.04
9391,432.0,509.87
9392,440.0,509.65
9393,442.0,508.95
9394,425.0,509.73
9395,429.0,509.64
9396,453.0,509.3
9397,446.0,509.29
9398,453.0,509.68
9399,414.0,508.42
9400,444.0,507.26
9401,441.0,507.85
9402,455.0,508.28
9403,452.0,511.41
9404,450.0,512.03
9405,432.0,512.32
9406,438.0,512.02
9407,450.0,510.67
9408,442.0,510.22
9409,428.0,508.2
9410,421.0,507.79
9411,441.0,507.92
9412,453.0,508.59
9413,436.0,509.67
9414,427.0,509.06
9415,434.0,508.4
9416,444.0,508.62
9417,444.0,509.33
9418,441.0,508.28
9419,439.0,509.4
9420,432.0,509.86
9421,447.0,510.18
9422,438.0,510.06
9423,399.0,509.95
9424,413.0,508.85
9425,421.0,507.72
9426,422.0,509.98
9427,444.0,511.08
9428,453.0,511.39
9429,434.0,511.41
9430,439.0,511.92
9431,450.0,511.64
9432,433.0,512.18
9433,438.0,510.41
9434,443.0,511.31
9435,452.0,512.71
9436,441.0,511.1
9437,437.0,510.73
9438,458.0,509.39
9439,449.0,508.75
9440,387.0,508.14
9441,424.0,508.92
9442,446.0,509.93
9443,430.0,509.36
9444,453.0,509.62
9445,444.0,508.97
9446,445.0,508.79
9447,428.0,510.23
9448,409.0,508.79
9449,445.0,508.92
9450,453.0,509.46
9451,448.0,508.46
9452,441.0,508.58
9453,437.0,507.45
9454,448.0,508.64
9455,449.0,508.29
9456,430.0,507.37
9457,445.0,506.94
9458,444.0,508.79
9459,426.0,508.85
9460,451.0,507.38
9461,436.0,507.15
9462,426.0,507.23
9463,452.0,508.42
9464,443.0,506.84
9465,443.0,505.15
9466,443.0,505.01
9467,426.0,505.22
9468,447.0,504.71
9469,431.0,505.03
9470,422.0,505.91
9471,438.0,506.05
9472,434.0,504.31
9473,439.0,504.05
9474,408.0,503.86
9475,432.0,503.97
9476,431.0,504.06
9477,427.0,503.32
9478,446.0,504.08
9479,425.0,504.86
9480,407.0,504.85
9481,422.0,505.1
9482,421.0,505.94
9483,407.0,507.01
9484,421.0,507.74
9485,417.0,507.09
9486,446.0,508.13
9487,447.0,507.66
9488,441.0,505.75
9489,430.0,505.34
9490,440.0,505.83
9491,436.0,507.22
9492,433.0,506.61
9493,446.0,507.25
9494,429.0,507.41
9495,430.0,506.8
9496,441.0,506.42
9497,445.0,507.74
9498,444.0,506.55
9499,428.0,506.09
9500,442.0,506.07
9501,447.0,507.46
9502,430.0,507.11
9503,429.0,508.0
9504,444.0,507.76
9505,449.0,507.72
9506,456.0,507.49
9507,452.0,507.13
9508,440.0,507.99
9509,431.0,509.25
9510,416.0,507.49
9511,419.0,506.28
9512,426.0,505.96
9513,424.0,506.02
9514,410.0,505.46
9515,423.0,506.04
9516,443.0,507.39
9517,449.0,508.18
9518,437.0,507.56
9519,449.0,506.01
9520,448.0,505.01
9521,442.0,504.6
9522,437.0,505.85
9523,440.0,507.15
9524,438.0,506.74
9525,447.0,506.9
9526,447.0,506.88
9527,422.0,508.98
9528,409.0,509.85
9529,428.0,507.82
9530,437.0,508.23
9531,447.0,507.54
9532,433.0,506.71
9533,438.0,506.17
9534,432.0,506.55
9535,428.0,507.04
9536,427.0,506.43
9537,446.0,507.39
9538,434.0,507.17
9539,430.0,506.52
9540,440.0,506.38
9541,421.0,505.08
9542,428.0,505.48
9543,436.0,507.07
9544,432.0,505.27
9545,447.0,505.99
9546,413.0,504.11
9547,398.0,502.06
9548,417.0,501.0
9549,433.0,502.01
9550,444.0,503.81
9551,438.0,503.92
9552,441.0,504.55
9553,426.0,504.12
9554,438.0,505.68
9555,439.0,505.54
9556,448.0,504.74
9557,455.0,504.65
9558,443.0,504.83
9559,441.0,504.55
9560,427.0,505.35
9561,439.0,505.64
9562,439.0,506.34
9563,407.0,505.21
9564,415.0,505.38
9565,403.0,505.66
9566,418.0,505.47
9567,430.0,505.38
9568,444.0,504.86
9569,437.0,505.82
9570,436.0,505.67
9571,420.0,507.4
9572,446.0,506.58
9573,438.0,506.8
9574,430.0,505.23
9575,439.0,504.93
9576,417.0,505.79
9577,444.0,506.88
9578,454.0,507.76
9579,445.0,507.49
9580,449.0,508.87
9581,437.0,508.66
9582,445.0,507.64
9583,453.0,508.96
9584,430.0,510.04
9585,431.0,510.15
9586,448.0,508.78
9587,403.0,507.18
9588,446.0,508.73
9589,410.0,509.66
9590,421.0,510.66
9591,423.0,508.79
9592,423.0,508.0
9593,423.0,507.85
9594,436.0,507.08
9595,443.0,506.58
9596,454.0,508.8
9597,446.0,507.74
9598,437.0,508.7
9599,430.0,506.82
9600,433.0,506.5
9601,442.0,506.71
9602,444.0,506.3
9603,421.0,507.52
9604,430.0,506.33
9605,420.0,506.24
9606,420.0,506.7
9607,435.0,508.14
9608,432.0,506.65
9609,415.0,505.43
9610,440.0,505.08
9611,430.0,504.1
9612,446.0,505.26
9613,443.0,506.86
9614,428.0,507.58
9615,436.0,508.95
9616,427.0,507.73
9617,440.0,507.09
9618,422.0,508.27
9619,444.0,508.8
9620,448.0,508.15
9621,442.0,507.83
9622,439.0,508.46
9623,429.0,508.51
9624,405.0,507.11
9625,412.0,505.58
9626,455.0,504.85
9627,437.0,503.91
9628,426.0,505.36
9629,434.0,505.06
9630,422.0,504.88
9631,428.0,504.91
9632,445.0,503.42
9633,440.0,503.21
9634,421.0,504.38
9635,429.0,505.61
9636,429.0,504.81
9637,448.0,503.72
9638,396.0,503.24
9639,413.0,501.7
9640,437.0,502.79
9641,423.0,501.88
9642,434.0,501.47
9643,407.0,503.35
9644,442.0,503.04
9645,417.0,503.16
9646,417.0,503.25
9647,430.0,503.3
9648,423.0,504.6
9649,417.0,504.12
9650,419.0,504.44
9651,431.0,505.7
9652,434.0,506.39
9653,428.0,506.65
9654,429.0,506.67
9655,434.0,506.76
9656,414.0,505.54
9657,450.0,505.4
9658,420.0,506.6
9659,448.0,506.71
9660,426.0,505.6
9661,445.0,505.08
9662,449.0,503.28
9663,435.0,503.3
9664,432.0,502.5
9665,436.0,502.9
9666,444.0,503.97
9667,437.0,503.63
9668,446.0,506.19
9669,444.0,506.85
9670,426.0,508.09
9671,420.0,507.68
9672,426.0,508.09
9673,426.0,509.0
9674,442.0,508.48
9675,436.0,507.9
9676,418.0,509.98
9677,448.0,509.43
9678,408.0,510.68
9679,453.0,510.92
9680,460.0,510.85
9681,427.0,511.08
9682,443.0,508.76
9683,448.0,508.74
9684,432.0,508.5
9685,419.0,510.01
9686,449.0,509.88
9687,422.0,510.13
9688,428.0,509.35
9689,443.0,508.94
9690,446.0,508.96
9691,439.0,509.2
9692,443.0,510.2
9693,427.0,509.26
9694,449.0,506.73
9695,437.0,507.05
9696,430.0,505.87
9697,435.0,507.67
9698,432.0,508.06
9699,438.0,509.9
9700,434.0,510.27
9701,439.0,510.55
9702,445.0,510.18
9703,442.0,509.5
9704,456.0,510.35
9705,453.0,510.28
9706,429.0,511.83
9707,441.0,511.67
9708,439.0,511.07
9709,428.0,512.07
9710,453.0,512.56
9711,434.0,513.66
9712,443.0,514.2
9713,432.0,514.21
9714,451.0,512.98
9715,441.0,512.48
9716,437.0,512.96
9717,458.0,513.09
9718,454.0,515.75
9719,456.0,515.92
9720,462.0,515.68
9721,458.0,516.13
9722,465.0,516.79
9723,449.0,515.79
9724,451.0,515.4
9725,440.0,516.62
9726,449.0,517.69
9727,424.0,516.11
9728,435.0,517.51
9729,430.0,517.44
9730,420.0,515.87
9731,434.0,515.54
9732,442.0,516.23
9733,430.0,516.09
9734,455.0,515.99
9735,452.0,514.44
9736,428.0,514.48
9737,450.0,514.74
9738,446.0,515.45
9739,446.0,514.28
9740,415.0,514.71
9741,441.0,515.54
9742,446.0,514.5
9743,443.0,513.32
9744,459.0,513.38
9745,451.0,512.46
9746,454.0,511.06
9747,430.0,510.72
9748,394.0,512.59
9749,415.0,513.53
9750,449.0,513.67
9751,434.0,512.78
9752,410.0,513.34
9753,424.0,512.27
9754,457.0,512.76
9755,451.0,513.11
9756,444.0,512.51
9757,430.0,512.51
9758,451.0,511.59
9759,450.0,511.24
9760,440.0,512.01
9761,450.0,511.08
9762,447.0,511.72
9763,442.0,511.95
9764,411.0,512.55
9765,447.0,512.75
9766,445.0,511.9
9767,455.0,511.37
9768,449.0,513.27
9769,427.0,512.93
9770,454.0,511.62
9771,433.0,510.32
9772,427.0,510.4
9773,430.0,510.08
9774,449.0,507.95
9775,429.0,508.15
9776,426.0,507.91
9777,427.0,508.33
9778,427.0,509.93
9779,436.0,510.11
9780,435.0,509.19
9781,450.0,510.15
9782,448.0,507.79
9783,433.0,508.39
9784,439.0,509.19
9785,410.0,507.15
9786,414.0,507.12
9787,433.0,507.36
9788,425.0,506.24
9789,430.0,505.92
9790,452.0,505.56
9791,431.0,506.47
9792,411.0,508.81
9793,436.0,508.18
9794,390.0,506.27
9795,416.0,506.76
9796,425.0,508.06
9797,457.0,506.74
9798,443.0,507.24
9799,420.0,509.07
9800,453.0,509.49
9801,445.0,509.27
9802,438.0,508.65
9803,455.0,508.56
9804,433.0,507.65
9805,431.0,506.63
9806,450.0,507.14
9807,431.0,507.57
9808,438.0,508.27
9809,435.0,508.71
9810,421.0,508.19
9811,448.0,506.67
9812,434.0,504.38
9813,434.0,504.17
9814,445.0,505.88
9815,441.0,506.32
9816,429.0,506.37
9817,446.0,508.46
9818,437.0,506.68
9819,411.0,504.85
9820,422.0,503.58
9821,416.0,502.38
9822,418.0,502.43
9823,437.0,502.73
9824,429.0,502.71
9825,423.0,503.73
9826,419.0,503.44
9827,418.0,504.56
9828,441.0,505.85
9829,423.0,506.28
9830,438.0,505.44
9831,408.0,505.66
9832,421.0,506.68
9833,412.0,504.57
9834,435.0,505.35
9835,442.0,506.47
9836,438.0,504.99
9837,437.0,504.35
9838,415.0,503.28
9839,433.0,503.97
9840,449.0,505.83
9841,435.0,506.8
9842,439.0,509.35
9843,449.0,510.08
9844,453.0,509.78
9845,432.0,511.01
9846,445.0,511.9
9847,439.0,511.04
9848,437.0,511.47
9849,448.0,512.21
9850,458.0,511.39
9851,442.0,510.94
9852,457.0,510.62
9853,448.0,509.12
9854,453.0,509.06
9855,451.0,507.7
9856,456.0,508.17
9857,447.0,508.88
9858,450.0,509.35
9859,441.0,508.07
9860,445.0,507.44
9861,438.0,506.55
9862,441.0,505.66
9863,413.0,505.81
9864,418.0,504.1
9865,427.0,503.56
9866,433.0,503.6
9867,443.0,504.37
9868,433.0,503.77
9869,429.0,503.58
9870,423.0,503.04
9871,440.0,502.08
9872,414.0,501.75
9873,434.0,502.71
9874,421.0,502.29
9875,426.0,501.84
9876,429.0,501.91
9877,413.0,502.25
9878,414.0,502.37
9879,407.0,503.15
9880,410.0,502.36
9881,410.0,502.42
9882,433.0,501.98
9883,415.0,499.98
9884,428.0,502.15
9885,424.0,502.84
9886,427.0,502.32
9887,444.0,503.52
9888,425.0,504.17
9889,413.0,503.48
9890,439.0,503.19
9891,425.0,503.25
9892,420.0,502.97
9893,421.0,504.1
9894,427.0,503.51
9895,417.0,502.97
9896,405.0,500.81
9897,406.0,502.51
9898,417.0,501.24
9899,442.0,501.51
9900,439.0,502.46
9901,418.0,502.04
9902,436.0,500.79
9903,432.0,501.64
9904,430.0,502.22
9905,439.0,502.55
9906,452.0,501.41
9907,416.0,503.44
9908,435.0,503.29
9909,435.0,505.21
9910,400.0,504.22
9911,398.0,502.83
9912,403.0,503.53
9913,400.0,504.89
9914,399.0,504.4
9915,439.0,505.12
9916,433.0,506.27
9917,437.0,505.35
9918,433.0,504.02
9919,452.0,503.13
9920,450.0,501.98
9921,442.0,502.02
9922,443.0,502.66
9923,435.0,503.1
9924,439.0,503.99
9925,419.0,502.32
9926,414.0,503.33
9927,421.0,504.82
9928,436.0,504.46
9929,437.0,504.38
9930,429.0,503.79
9931,423.0,505.42
9932,443.0,506.3
9933,408.0,505.76
9934,428.0,506.43
9935,426.0,508.56
9936,431.0,507.77
9937,432.0,507.05
9938,423.0,507.13
9939,425.0,506.34
9940,412.0,507.99
9941,403.0,506.53
9942,423.0,506.34
9943,435.0,505.56
9944,446.0,504.88
9945,434.0,505.69
9946,429.0,503.61
9947,428.0,504.17
9948,427.0,503.09
9949,420.0,501.87
9950,428.0,500.8
9951,433.0,501.02
9952,430.0,501.19
9953,418.0,500.43
9954,430.0,501.54
9955,421.0,501.58
9956,412.0,502.06
9957,414.0,500.89
9958,440.0,503.16
9959,415.0,503.56
9960,437.0,505.0
9961,444.0,505.38
9962,443.0,504.59
9963,426.0,503.39
9964,424.0,504.8
9965,455.0,506.7
9966,437.0,503.91
9967,428.0,503.25
9968,434.0,504.56
9969,451.0,503.89
9970,448.0,504.53
9971,444.0,503.84
9972,441.0,502.88
9973,436.0,502.21
9974,430.0,502.11
9975,427.0,501.97
9976,439.0,503.47
9977,416.0,505.01
9978,447.0,504.42
9979,451.0,505.89
9980,430.0,506.74
9981,418.0,507.8
9982,440.0,507.9
9983,438.0,508.68
9984,415.0,510.58
9985,431.0,510.76
9986,434.0,510.83
9987,432.0,511.46
9988,431.0,512.03
9989,435.0,511.83
9990,441.0,511.2
9991,446.0,509.82
9992,433.0,510.17
9993,445.0,508.94
9994,442.0,509.44
9995,431.0,509.52
9996,442.0,510.87
9997,432.0,510.29
9998,456.0,510.8
9999,452.0,511.73
